Issue Date/Time,Street Number,Street Direction,Street Name,License Plate,License Plate State,License Plate Type,Violation Code,Violation Code Description,Unit,Vehicle Make,Fine Level 1 Amt,Fine Leve 2 Amt,Current Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Location,Latitude,Longitude
01/20/2017 12:06:00,17,S,CLINTON ST,74396F,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,02/07/2017 13:52:50,VIOL,"17 S CLINTON ST Chicago, IL",41.8812678,-87.6411622
01/20/2017 12:35:00,3135,N,CLARK,9284892,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Paid,02/06/2017 14:28:03,VIOL,"3135 N CLARK Chicago, IL",41.9391597,-87.6497051
01/20/2017 13:14:00,11,W,WASHINGTON,E440473,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,FORD,$150.00,$300.00,$366.00,Notice,02/02/2017 02:22:22,FINL,"11 W WASHINGTON Chicago, IL",41.8832315,-87.6284244
01/20/2017 13:19:00,1008,W,ARMITAGE,D830486,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Paid,02/11/2017 16:27:02,VIOL,"1008 W ARMITAGE Chicago, IL",41.9182862,-87.6539105
01/20/2017 13:39:00,808,W,ARMITAGE,N221538,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$0.00,Paid,04/21/2017 14:19:04,DETR,"808 W ARMITAGE Chicago, IL",41.9183174,-87.649099
01/20/2017 13:42:00,125,S,FRANKLIN ST,1013TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Dismissed,03/27/2017 12:48:07,VIOL,"125 S FRANKLIN ST Chicago, IL",41.8796828,-87.6350389
01/20/2017 14:38:00,2639,N,SOUTHPORT,X380950,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MITS,$150.00,$300.00,$0.00,Paid,05/02/2017 10:13:04,DETR,"2639 N SOUTHPORT Chicago, IL",41.9300322,-87.6632016
01/20/2017 19:43:00,1251,W,LAWRENCE,K105955,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,KIA,$150.00,$300.00,$0.00,Dismissed,02/28/2017 15:13:57,,"1251 W LAWRENCE Chicago, IL",41.9688169,-87.6617414
01/21/2017 09:36:00,1735,N,WELLS,401799D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$300.00,Notice,01/26/2017 00:01:44,FINL,"1735 N WELLS Chicago, IL",41.9140766,-87.6348062
01/21/2017 12:52:00,5409,W,MADISON ST,Z127187,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$300.00,Notice,01/26/2017 00:22:07,FINL,"5409 W MADISON ST Chicago, IL",41.8800608,-87.7605849
01/21/2017 12:53:00,618,S,CANAL,DORCH10,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,04/23/2017 12:14:02,DETR,"618 S CANAL Chicago, IL",41.8739876,-87.6394101
01/21/2017 13:31:00,1732,N,DAMEN,GZG1401,OH,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,04/09/2017 18:06:03,DETR,"1732 N DAMEN Chicago, IL",41.9138158,-87.6775419
01/21/2017 18:48:00,520,S,STATE STREET,1714TX,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,VPGP,$150.00,$300.00,$0.00,Dismissed,04/21/2017 14:17:27,VIOL,"520 S STATE STREET Chicago, IL",41.875115,-87.6279652
01/21/2017 23:33:00,10,E,HARRISON ST,E284309,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,INFI,$150.00,$300.00,$300.00,Notice,02/02/2017 00:19:41,FINL,"10 E HARRISON ST Chicago, IL",41.8745985,-87.627209
01/22/2017 09:30:00,30,S,DEARBORN ST,ZZ20129,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,LINC,$150.00,$300.00,$300.00,Notice,02/02/2017 00:14:55,SEIZ,"30 S DEARBORN ST Chicago, IL",41.881569,-87.6296593
01/22/2017 10:46:00,2495,S,BLUE ISLAND,H854952,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,CHEV,$150.00,$300.00,$0.00,Paid,01/31/2017 22:44:31,VIOL,"2495 S BLUE ISLAND Chicago, IL",41.8473168,-87.6788765
01/22/2017 10:47:00,2493,S,BLUE ISLAND,L689875,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,CHEV,$150.00,$300.00,$150.00,Notice,01/26/2017 00:02:12,FINL,"2493 S BLUE ISLAND Chicago, IL",41.8473329,-87.678834
01/22/2017 10:49:00,2491,S,BLUE ISLAND,Z337997,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$0.00,Paid,01/28/2017 12:56:03,,"2491 S BLUE ISLAND Chicago, IL",41.8473491,-87.6787915
01/22/2017 10:50:00,2489,S,BLUE ISLAND,R600627,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,NISS,$150.00,$300.00,$0.00,Paid,01/30/2017 21:23:25,VIOL,"2489 S BLUE ISLAND Chicago, IL",41.8473652,-87.678749
01/22/2017 22:44:00,10,E,HARRISON ST,S226918,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,CHEV,$150.00,$300.00,$300.00,Notice,02/01/2017 23:54:22,FINL,"10 E HARRISON ST Chicago, IL",41.8745985,-87.627209
01/23/2017 11:37:00,1459,W,HUBBARD,TX195482,VA,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,03/09/2017 13:34:03,VIOL,"1459 W HUBBARD Chicago, IL",41.8894656,-87.664963
01/23/2017 11:37:00,1455,W,HUBBARD,R208687,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,PONT,$150.00,$300.00,$300.00,Notice,01/26/2017 00:10:23,FINL,"1455 W HUBBARD Chicago, IL",41.8896312,-87.6642772
01/23/2017 12:41:00,724,N,DEARBORN ST,138473H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,04/17/2017 09:33:36,FINL,"724 N DEARBORN ST Chicago, IL",41.8955517,-87.6300401
01/23/2017 12:54:00,1117,S,WABASH,Z988734,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Paid,02/15/2017 14:40:02,VIOL,"1117 S WABASH Chicago, IL",41.8686872,-87.6255681
01/23/2017 12:56:00,1111,S,WABASH,FP21017,IL,PFR,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,02/28/2017 09:02:24,VIOL,"1111 S WABASH Chicago, IL",41.8687439,-87.6253573
01/23/2017 14:07:00,1617,N,DAMEN,H369746,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$0.00,Paid,02/15/2017 17:42:03,VIOL,"1617 N DAMEN Chicago, IL",41.9110742,-87.6771302
01/23/2017 14:41:00,1316,W,TAYLOR,6898472,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,01/30/2017 22:53:03,VIOL,"1316 W TAYLOR Chicago, IL",41.8693749,-87.6596802
01/23/2017 14:51:00,19,W,WASHINGTON BLVD,040,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,02/27/2017 20:33:05,VIOL,"19 W WASHINGTON BLVD Chicago, IL",41.8832317,-87.628613
01/23/2017 15:30:00,1756,W,ROOSVELT,Z970470,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,CHRY,$150.00,$300.00,$0.00,Paid,03/01/2017 11:29:03,VIOL,"1756 W ROOSVELT Chicago, IL",41.866894,-87.6702414
01/23/2017 15:30:00,1750,W,ROOSEVELT,R147302,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,PONT,$150.00,$300.00,$366.00,Notice,02/02/2017 00:05:51,SEIZ,"1750 W ROOSEVELT Chicago, IL",41.867201,-87.669791
01/23/2017 15:31:00,1750,W,ROOSEVELT,S105592,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,CHEV,$150.00,$300.00,$0.00,Dismissed,02/27/2017 14:43:58,,"1750 W ROOSEVELT Chicago, IL",41.867201,-87.669791
01/24/2017 07:48:00,10300,S,STATE,E707282,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,005,CHEV,$150.00,$300.00,$300.00,Notice,02/02/2017 00:19:31,SEIZ,"10300 S STATE Chicago, IL",41.8781136,-87.6297982
01/24/2017 07:56:00,111,W,ILLINOIS,Q124676,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CADI,$150.00,$300.00,$0.00,Paid,01/25/2017 21:23:05,,"111 W ILLINOIS Chicago, IL",41.8905963,-87.6316718
01/24/2017 09:09:00,4407,N,BROADWAY,Q884644,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,ACUR,$150.00,$300.00,$0.00,Paid,04/21/2017 11:19:05,DETR,"4407 N BROADWAY Chicago, IL",41.962057,-87.6550797
01/24/2017 09:46:00,160,E,GRAND,Q411915,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,006,ACUR,$150.00,$300.00,$0.00,Paid,03/17/2017 11:22:04,DETR,"160 E GRAND Chicago, IL",41.8919883,-87.6233882
01/24/2017 13:57:00,2158,S,MARSHALL BOULEVARD,V507844,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,03/15/2017 16:02:04,DETR,"2158 S MARSHALL BOULEVARD Chicago, IL",41.8533839,-87.6998495
01/24/2017 16:30:00,75,S,FRANKLIN ST,9819LY,IL,LIV,0940060,PARK/STAND ON BICYCLE PATH,0498,LINC,$150.00,$300.00,$300.00,Notice,02/01/2017 23:32:46,DLS,"75 S FRANKLIN ST Chicago, IL",41.8808294,-87.6352827
01/24/2017 18:25:00,1328,S,WABASH,L761450,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,ACUR,$150.00,$300.00,$0.00,Paid,03/24/2017 14:54:28,,"1328 S WABASH Chicago, IL",41.8649922,-87.6259645
01/24/2017 19:17:00,4517,N,BROADWAY,Z426679,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,HOND,$150.00,$300.00,$0.00,Paid,01/29/2017 21:42:03,,"4517 N BROADWAY Chicago, IL",41.964069,-87.6565917
01/24/2017 19:19:00,4545,N,BROADWAY,Z240632,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,TOYT,$150.00,$300.00,$0.00,Paid,03/28/2017 15:14:03,DETR,"4545 N BROADWAY Chicago, IL",41.9648867,-87.6567827
01/24/2017 20:50:00,4545,N,BROADWAY,Z240632,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,TOYT,$150.00,$300.00,$0.00,Paid,03/20/2017 20:17:04,DETR,"4545 N BROADWAY Chicago, IL",41.9648867,-87.6567827
01/25/2017 08:34:00,2304,S,CALIFORNIA AVE,25651VB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Define,01/26/2017 21:08:16,,"2304 S CALIFORNIA AVE Chicago, IL",41.8498653,-87.6953748
01/25/2017 10:35:00,2051,W,LAKE ST,7985489,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,02/24/2017 15:53:01,VIOL,"2051 W LAKE ST Chicago, IL",41.8846543,-87.6780971
01/25/2017 13:24:00,4517,N,ELSTON,Q493175,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$0.00,Paid,03/23/2017 21:18:34,DETR,"4517 N ELSTON Chicago, IL",41.9630607,-87.7323292
01/25/2017 15:15:00,648,N,MILWAUKEE,Q936807,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,CHRY,$150.00,$300.00,$300.00,Notice,02/02/2017 00:20:29,SEIZ,"648 N MILWAUKEE Chicago, IL",41.8931844,-87.65068
01/26/2017 01:36:00,2025,N,CLYBOURN,DDW5460,MI,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,CHEV,$150.00,$300.00,$300.00,Notice,03/01/2017 22:38:24,FINL,"2025 N CLYBOURN Chicago, IL",41.9182216,-87.6597085
01/26/2017 02:16:00,2853,N,CLYBOURN,5571349,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,FORD,$150.00,$300.00,$0.00,Paid,04/18/2017 21:21:25,DETR,"2853 N CLYBOURN Chicago, IL",41.9335842,-87.6796068
01/26/2017 02:42:00,3340,N,HALSTED,Q607637,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,MAZD,$150.00,$300.00,$0.00,Paid,02/18/2017 14:18:02,VIOL,"3340 N HALSTED Chicago, IL",41.9429971,-87.6497067
01/26/2017 09:46:00,2110,S,STATE,G947230,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MAZD,$150.00,$300.00,$0.00,Paid,01/31/2017 18:54:02,,"2110 S STATE Chicago, IL",41.854141,-87.627611
01/26/2017 12:25:00,1742,W,DIVISION,ZX68478,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,01/28/2017 09:53:02,,"1742 W DIVISION Chicago, IL",41.9035037,-87.6717284
01/26/2017 12:36:00,111,W,WASHINGTON STREET,Y933009,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$300.00,Notice,02/02/2017 02:50:50,DLS,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
01/26/2017 13:00:00,304,S,DESPLAINES,64731FF,IL,FFM,0940060,PARK/STAND ON BICYCLE PATH,495,FORD,$150.00,$300.00,$0.00,Dismissed,04/24/2017 12:03:20,VIOL,"304 S DESPLAINES Chicago, IL",41.8778568,-87.6443423
01/26/2017 19:42:00,2851,N,HALSTED ST,Q823820,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,TOYT,$150.00,$300.00,$0.00,Paid,04/10/2017 23:11:02,VIOL,"2851 N HALSTED ST Chicago, IL",41.9342416,-87.6487085
01/26/2017 22:15:00,2656,N,LINCOLN,6926382,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,MITS,$150.00,$300.00,$0.00,Paid,04/01/2017 08:49:02,DETR,"2656 N LINCOLN Chicago, IL",41.930118,-87.6556105
01/26/2017 22:17:00,2663,N,LINCOLN,Q835782,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$300.00,Notice,02/02/2017 02:52:07,SEIZ,"2663 N LINCOLN Chicago, IL",41.9304561,-87.6554273
01/26/2017 22:19:00,2665,N,LINCOLN,E694082,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,CHEV,$150.00,$300.00,$0.00,Paid,03/30/2017 10:52:08,DETR,"2665 N LINCOLN Chicago, IL",41.9304932,-87.6555427
01/26/2017 22:21:00,2667,N,LINCOLN,Z794052,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,NISS,$150.00,$300.00,$0.00,Dismissed,03/30/2017 11:10:41,VIOL,"2667 N LINCOLN Chicago, IL",41.9306356,-87.6554594
01/26/2017 22:23:00,2670,N,LINCOLN,N164231,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,HYUN,$150.00,$300.00,$300.00,Notice,02/01/2017 23:58:41,FINL,"2670 N LINCOLN Chicago, IL",41.9303173,-87.6559582
01/26/2017 22:30:00,2514,N,LINCOLN,Q649024,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,CHEV,$150.00,$300.00,$0.00,Dismissed,03/28/2017 14:43:07,VIOL,"2514 N LINCOLN Chicago, IL",41.9274816,-87.6521094
01/26/2017 22:33:00,2508,N,LII,641HNS,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,HOND,$150.00,$300.00,$0.00,Paid,01/30/2017 09:48:02,,"2508 N LII Chicago, IL",41.8953148,-87.6794342
01/27/2017 00:35:00,2045,S,STATE,Q287137,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,MERC,$150.00,$300.00,$300.00,Notice,03/25/2017 06:03:11,SEIZ,"2045 S STATE Chicago, IL",41.8544588,-87.6267657
01/27/2017 00:35:00,2041,S,STATE ST,E131236,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,INFI,$150.00,$300.00,$0.00,Paid,05/01/2017 22:53:02,SEIZ,"2041 S STATE ST Chicago, IL",41.8544736,-87.626766
01/27/2017 00:38:00,2047,S,STATE ST,Z477025,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,GMC,$150.00,$300.00,$0.00,Dismissed,04/25/2017 10:53:21,VIOL,"2047 S STATE ST Chicago, IL",41.8544513,-87.6267655
01/27/2017 10:15:00,1249,N,WELLS,9184MS,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,03/01/2017 21:21:30,VIOL,"1249 N WELLS Chicago, IL",41.9053536,-87.6338606
01/27/2017 13:26:00,19,W,WASHINGTON STREET,S707013,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Define,01/30/2017 21:10:25,,"19 W WASHINGTON STREET Chicago, IL",41.8832317,-87.628613
01/27/2017 23:37:00,4213,W,MADISO,Q375776,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,PONT,$150.00,$300.00,$300.00,Notice,02/08/2017 23:45:02,SEIZ,"4213 W MADISO Chicago, IL",41.8803996,-87.7311701
01/27/2017 23:54:00,4234,W,MADISON,Q589743,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,NISS,$150.00,$300.00,$0.00,Paid,04/28/2017 19:15:02,DETR,"4234 W MADISON Chicago, IL",41.880946,-87.7320136
01/29/2017 05:32:00,2483,W,BLUE ISLAND,Q143383,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,AUDI,$150.00,$300.00,$0.00,Paid,05/10/2017 17:17:08,VIOL,"2483 W BLUE ISLAND Chicago, IL",41.8474136,-87.6786214
01/30/2017 10:34:00,1021,W,ARDMORE,Y542314,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SUBA,$150.00,$300.00,$0.00,Paid,02/17/2017 21:21:58,VIOL,"1021 W ARDMORE Chicago, IL",41.9873285,-87.6562547
01/30/2017 12:11:00,1540,N,CLYBOURN,154596H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,HINO,$150.00,$300.00,$0.00,Paid,02/06/2017 19:34:02,VIOL,"1540 N CLYBOURN Chicago, IL",41.9091927,-87.6476403
01/31/2017 12:47:00,1346,N,WELLS,152960H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$300.00,Notice,02/09/2017 00:18:31,FINL,"1346 N WELLS Chicago, IL",41.9070071,-87.6350206
01/31/2017 12:51:00,1257,N,WELLS,132379F,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,ISU,$150.00,$300.00,$150.00,Define,02/01/2017 21:08:06,,"1257 N WELLS Chicago, IL",41.9054386,-87.6338611
01/31/2017 13:33:00,114,W,GRAND AVE,P893426,IL,APP,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$150.00,Define,02/01/2017 21:08:06,,"114 W GRAND AVE Chicago, IL",41.891867,-87.631872
01/31/2017 13:42:00,4538,N,ELSTON,359211D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$0.00,Paid,02/08/2017 21:22:16,,"4538 N ELSTON Chicago, IL",41.9629689,-87.7331336
01/31/2017 14:14:00,7214,S,SOUTH SHORE DRIVE,Q823820,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Paid,05/11/2017 00:36:01,DETR,"7214 S SOUTH SHORE DRIVE Chicago, IL",41.7651245,-87.5622624
02/01/2017 12:15:00,2845,N,CLARK,85813AB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,03/11/2017 11:23:01,VIOL,"2845 N CLARK Chicago, IL",41.9340989,-87.6455684
02/01/2017 13:58:00,4129,W,MADISON,R450710,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,FORD,$150.00,$300.00,$366.00,Notice,02/09/2017 00:04:22,SEIZ,"4129 W MADISON Chicago, IL",41.8803629,-87.7292961
02/01/2017 14:06:00,4236,W,MADISON,Q399344,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,BUIC,$150.00,$300.00,$300.00,Notice,02/09/2017 00:04:22,SEIZ,"4236 W MADISON Chicago, IL",41.880889,-87.7321287
02/01/2017 14:07:00,4235,W,MADISON,Z546448,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,NISS,$150.00,$300.00,$260.00,Notice,02/09/2017 00:04:22,FINL,"4235 W MADISON Chicago, IL",41.880324,-87.731986
02/01/2017 14:15:00,4020,W,MADISON,Q235658,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,BUIC,$150.00,$300.00,$300.00,Notice,02/09/2017 00:10:32,SEIZ,"4020 W MADISON Chicago, IL",41.8809497,-87.7265234
02/01/2017 16:22:00,1735,S,WABASH,E820967,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HYUN,$150.00,$300.00,$366.00,Notice,02/09/2017 00:19:25,FINL,"1735 S WABASH Chicago, IL",41.8581079,-87.6251289
02/01/2017 19:22:00,1100,S,CANAL,130687F,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$0.00,Paid,03/14/2017 13:34:05,VIOL,"1100 S CANAL Chicago, IL",41.8689103,-87.6400389
02/01/2017 20:07:00,3650,W,DOUGLAS,ZZ39545,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,002,KIA,$150.00,$300.00,$300.00,Notice,03/01/2017 23:56:48,SEIZ,"3650 W DOUGLAS Chicago, IL",41.8629213,-87.7172419
02/02/2017 08:50:00,1306,S,WABASH AV,4868964,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HUMM,$150.00,$300.00,$0.00,Paid,02/15/2017 09:30:01,VIOL,"1306 S WABASH AV Chicago, IL",41.865492,-87.6262351
02/02/2017 12:18:00,1440,S,WABASH,416846D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,05/31/2017 15:29:25,FINL,"1440 S WABASH Chicago, IL",41.8626848,-87.6259431
02/02/2017 12:48:00,2046,W,LAKE ST,Q442467,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,GMC,$150.00,$300.00,$300.00,Notice,02/15/2017 23:53:20,FINL,"2046 W LAKE ST Chicago, IL",,
02/02/2017 13:10:00,1236,W,18TH ST,E195617,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MAZD,$150.00,$300.00,$0.00,Paid,03/17/2017 08:37:05,VIOL,"1236 W 18TH ST Chicago, IL",41.8580501,-87.6580224
02/02/2017 13:15:00,120,N,DESPLAINES ST,V960516,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$0.00,Paid,07/03/2017 19:56:02,DETR,"120 N DESPLAINES ST Chicago, IL",41.8836389,-87.6441757
02/02/2017 16:00:00,1906,S,ARCHER,Z297965,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,PONT,$150.00,$300.00,$300.00,Notice,03/13/2017 09:14:00,FINL,"1906 S ARCHER Chicago, IL",41.856634,-87.6276169
02/02/2017 16:01:00,1908,S,ARCHER,K988763,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,$150.00,$300.00,$0.00,Paid,04/28/2017 14:00:03,DETR,"1908 S ARCHER Chicago, IL",41.8566089,-87.6276678
02/02/2017 16:02:00,1910,S,ARCHER,Z457366,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,04/15/2017 07:07:02,VIOL,"1910 S ARCHER Chicago, IL",41.8565838,-87.6277187
02/02/2017 16:03:00,1920,S,ARCHER,Y987077,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$300.00,Notice,02/08/2017 23:47:11,SEIZ,"1920 S ARCHER Chicago, IL",41.8564583,-87.6279734
02/02/2017 16:04:00,1922,S,ARCHER,Z482277,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,BUIC,$150.00,$300.00,$0.00,Paid,03/16/2017 16:10:05,VIOL,"1922 S ARCHER Chicago, IL",41.8564332,-87.6280243
02/02/2017 16:10:00,1920,S,ARCHER,V479813,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SATR,$150.00,$300.00,$150.00,Define,02/03/2017 21:08:56,,"1920 S ARCHER Chicago, IL",41.8564583,-87.6279734
02/02/2017 16:16:00,1926,S,ARCHER,MONA,AR,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,INFI,$150.00,$300.00,$0.00,Dismissed,05/05/2017 14:24:25,VIOL,"1926 S ARCHER Chicago, IL",41.8563831,-87.6281261
02/02/2017 18:55:00,1820,W,18TH ST,K923150,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,002,CHRY,$150.00,$300.00,$0.00,Paid,03/29/2017 08:47:02,VIOL,"1820 W 18TH ST Chicago, IL",41.8579719,-87.671967
02/03/2017 02:13:00,2310,S,BLUE ISLAND,306T639,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,CHRY,$150.00,$300.00,$300.00,Notice,02/16/2017 00:21:57,FINL,"2310 S BLUE ISLAND Chicago, IL",41.8504284,-87.6715217
02/03/2017 08:10:00,555,W,KINZIE,ZY18607,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$300.00,Notice,02/09/2017 00:17:37,SEIZ,"555 W KINZIE Chicago, IL",41.8887067,-87.6418486
02/03/2017 12:13:00,111,W,WASHINGTON STREET,R546529,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,GMC,$150.00,$300.00,$0.00,Paid,02/21/2017 17:08:02,VIOL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
02/03/2017 15:20:00,1049,S,CANAL,GDT9011,OH,PAS,0940060,PARK/STAND ON BICYCLE PATH,211,VOLV,$150.00,$300.00,$300.00,Notice,03/01/2017 23:56:01,SEIZ,"1049 S CANAL Chicago, IL",41.8694695,-87.6392882
02/03/2017 17:54:00,5140,W,MADISON,Q157441,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,TOYT,$150.00,$300.00,$300.00,Notice,02/16/2017 00:32:40,FINL,"5140 W MADISON Chicago, IL",41.880661,-87.754394
02/03/2017 18:10:00,4038,W,MADISON,226T206,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,011,NISS,$150.00,$300.00,$300.00,Notice,02/16/2017 00:10:50,SEIZ,"4038 W MADISON Chicago, IL",41.881122,-87.7272519
02/04/2017 11:20:00,4018,W,MADISON,Q344546,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,FORD,$150.00,$300.00,$300.00,Notice,02/16/2017 00:44:45,FINL,"4018 W MADISON Chicago, IL",41.8809508,-87.7264113
