X,Y,field_1,Issue Date,Violation Location,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,Fine Level 2 Amount,Curr Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Hear Decision,bike block,Count,Latitude,Longitude
-87.6387877,41.8675244,110,2/5/2016 12:36,1101 S CANAL,S272621,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHRY,150,300,0,Paid,3/2/2016 13:41,VIOL,N,TRUE,13,41.8675244,-87.6387877
-87.6387877,41.8675244,111,2/5/2016 14:07,1101 S CANAL,Z248300,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,366,Notice,5/18/2016 11:23,SEIZ,Y,TRUE,13,41.8675244,-87.6387877
-87.7071714,41.9313285,112,2/5/2016 16:48,2737 N KEDZIE AVE,V655393,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,3/8/2016 21:21,VIOL,N,TRUE,1,41.9313285,-87.7071714
-87.6555609,41.9624558,113,2/6/2016 10:03,4427 N BROADWAY,Z486964,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,0,Paid,4/18/2016 13:16,DETR,N,TRUE,4,41.9624558,-87.6555609
-87.6259742,41.8736689,114,2/6/2016 14:51,625 S WABASH AV,4233955,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,ACUR,150,300,0,Paid,11/10/2016 9:23,FINL,N,TRUE,1,41.8736689,-87.6259742
-87.6408818,41.879836,115,1/13/2016 12:25,125 S CLINTON,1774195,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,495,FORD,150,300,0,Dismissed,5/18/2016 11:07,VIOL,Y,TRUE,2,41.879836,-87.6408818
-87.6409687,41.8800494,116,1/29/2016 8:50,113 S CLINTON,H308804,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,495,HOND,150,300,0,Paid,3/1/2016 21:09,VIOL,N,TRUE,3,41.8800494,-87.6409687
-87.6261157,41.8614533,117,2/4/2016 18:35,1516 S WABASH,E970062,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,CHEV,150,300,0,Paid,5/6/2016 3:21,FINL,N,TRUE,1,41.8614533,-87.6261157
-87.6267241,41.8545673,118,2/2/2016 9:12,2035 S STATE ST,V436108,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,145,BMW,150,300,0,Paid,2/25/2016 21:21,VIOL,N,TRUE,1,41.8545673,-87.6267241
-87.6340523,41.8829409,119,2/9/2016 8:58,40 N WELLS,1400533B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,5/16/2016 5:41,FINL,N,TRUE,3,41.8829409,-87.6340523
-87.6159522,41.7786326,120,2/3/2016 15:47,6340 S KING DR,N669434,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,3,MITS,150,300,0,Paid,5/3/2016 19:43,DETR,Y,TRUE,1,41.7786326,-87.6159522
-87.6396513,41.8803117,121,2/10/2016 10:51,121 S CANAL,125289H,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,3/8/2016 21:20,VIOL,N,TRUE,1,41.8803117,-87.6396513
-87.6294411,41.8825732,122,2/11/2016 10:10,24 N DEARBORN ST,Z548369,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,2/18/2016 20:47,,N,TRUE,1,41.8825732,-87.6294411
-87.6294426,41.8827328,123,2/11/2016 10:38,34 N DEARBORN ST,Z750079,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLV,150,300,0,Dismissed,3/14/2016 10:59,,Y,TRUE,2,41.8827328,-87.6294426
-87.6285842,41.8829813,124,2/11/2016 13:01,15 W WASHINGTON BLVD,9155188,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,ACUR,150,300,0,Paid,4/14/2016 21:19,DETR,N,TRUE,1,41.8829813,-87.6285842
-87.664407,41.948554,125,2/14/2016 12:08,3650 N SOUTHPORT,V855007,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,LEXU,150,300,0,Paid,4/4/2016 15:01,DETR,N,TRUE,1,41.948554,-87.664407
-87.6253045,41.8871782,126,2/11/2016 6:05,0 S MAC CHESNEY COURT,COCDOF,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,ROL,150,300,0,Dismissed,2/16/2016 21:12,,N,TRUE,8,41.8871782,-87.6253045
-87.6468933,41.8668741,127,2/11/2016 0:16,1208 S HALSTED ST,S602949,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,2/24/2016 6:44,VIOL,N,TRUE,1,41.8668741,-87.6468933
-87.6341582,41.9114334,128,2/6/2016 15:18,1601 N WELLS,H817004,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,TOYT,150,300,0,Dismissed,4/26/2016 13:38,VIOL,Y,TRUE,2,41.9114334,-87.6341582
-87.6341582,41.9114334,129,2/6/2016 15:18,1601 N WELLS,5004TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,18,FORD,150,300,0,Paid,5/10/2016 10:57,DETR,Y,TRUE,2,41.9114334,-87.6341582
-87.6494584,41.918444,130,2/16/2016 14:41,824 W ARMITAGE AV,E722375,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,0,Paid,3/17/2016 19:26,DETR,Y,TRUE,1,41.918444,-87.6494584
-87.6441717,41.8835463,131,2/16/2016 12:38,116 N DESPLAINES ST,E568152,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,PORS,150,300,0,Paid,2/23/2016 21:20,,N,TRUE,1,41.8835463,-87.6441717
-87.7003633,41.8843711,132,2/10/2016 15:30,2934 W LAKE,A480734,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,HOND,150,300,0,Paid,3/9/2016 9:25,VIOL,N,TRUE,1,41.8843711,-87.7003633
-87.6996628,41.8516289,133,2/13/2016 23:16,2202 S MARSHALL BLVD,8069547,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,FORD,150,300,0,Paid,3/6/2016 17:19,VIOL,N,TRUE,2,41.8516289,-87.6996628
-87.6996628,41.8516289,134,2/13/2016 23:18,2202 S MARSHALL BLVD,1868830,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,TOYT,150,300,0,Paid,2/18/2016 21:30,,N,TRUE,2,41.8516289,-87.6996628
-87.6992001,41.8517119,135,2/13/2016 23:21,2206 S MARSHALL BLVD,S919184,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,DODG,150,300,0,Paid,11/18/2016 14:26,SEIZ,N,TRUE,3,41.8517119,-87.6992001
-87.6992001,41.8517119,136,2/13/2016 23:23,2206 S MARSHALL BLVD,N138471,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,JEEP,150,300,0,Paid,2/28/2016 17:09,VIOL,N,TRUE,3,41.8517119,-87.6992001
-87.7190585,41.8642039,137,2/14/2016 23:30,1305 S INDEPENDENCE BLVD,Z158668,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,CHRY,150,300,366,Notice,2/25/2016 0:14,DLS,N,TRUE,1,41.8642039,-87.7190585
-87.7290315,41.880688,138,2/13/2016 11:21,4124 W MADISON,S492983,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,MERC,150,300,366,Notice,5/13/2016 19:00,FINL,N,TRUE,1,41.880688,-87.7290315
-87.5525314,41.7556396,139,2/17/2016 9:25,7750 S SHORE DRIVE,9309582,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLK,150,300,150,Define,2/18/2016 21:08,,N,TRUE,1,41.7556396,-87.5525314
-87.6489153,41.9204402,140,2/17/2016 14:14,2114 N HALSTED ST,V314536,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,366,Notice,4/21/2016 9:07,SEIZ,Y,TRUE,1,41.9204402,-87.6489153
-87.642808,41.918384,141,2/17/2016 16:31,540 W ARMITAGE,PODI3,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,KIA,150,300,0,Paid,3/18/2016 21:17,VIOL,N,TRUE,1,41.918384,-87.642808
-87.6380683,41.918219,142,2/16/2016 21:21,341 W ARMITAGE AV,S421381,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,CHEV,150,300,0,Paid,2/19/2016 15:56,,N,TRUE,1,41.918219,-87.6380683
-87.6379841,41.9182035,143,2/16/2016 21:22,339 W ARMITAGE AV,H987878,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,0,Paid,2/22/2016 12:41,,N,TRUE,1,41.9182035,-87.6379841
-87.6347293,41.9118114,144,2/18/2016 7:57,1627 N WELLS,P815322,IL,APP,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,3/2/2016 14:07,,N,TRUE,1,41.9118114,-87.6347293
-87.6294119,41.881773,145,2/18/2016 11:21,20 S DEARBORN ST,Z453677,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,5/22/2016 4:54,DETR,N,TRUE,3,41.881773,-87.6294119
-87.5530038,41.7565824,146,2/18/2016 10:41,7716 S SOUTH SHORE DRIVE,Z439062,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,2/25/2016 4:04,FINL,N,TRUE,1,41.7565824,-87.5530038
-87.6339691,41.8832227,147,2/18/2016 8:05,205 W WASHINGTON STREET,E913375,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Dismissed,5/10/2016 14:36,VIOL,Y,TRUE,1,41.8832227,-87.6339691
-87.6441803,41.883744,148,2/18/2016 12:41,126 N DESPLAINES ST,Z594023,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,2/25/2016 4:08,FINL,N,TRUE,1,41.883744,-87.6441803
-87.656604,41.9182365,149,2/18/2016 15:42,1130 W ARMITAGE AV,N939893,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHRY,150,300,0,Paid,3/17/2016 13:59,,N,TRUE,1,41.9182365,-87.656604
-87.6538114,41.9182823,150,2/18/2016 15:53,1006 W ARMITAGE AV,K693759,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,150,Define,2/19/2016 21:07,,N,TRUE,2,41.9182823,-87.6538114
-87.6536788,41.9182819,151,2/18/2016 15:55,1002 W ARMITAGE,N133382,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Dismissed,3/17/2016 10:42,VIOL,Y,TRUE,1,41.9182819,-87.6536788
-87.649099,41.9183174,152,2/18/2016 16:22,808 W ARMITAGE AV,L283043,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,JEEP,150,300,0,Paid,4/4/2016 21:24,VIOL,N,TRUE,1,41.9183174,-87.649099
-87.6488955,41.9208438,153,2/18/2016 16:37,2128 N HALSTED ST,876LWZ,IN,PAS,940060,PARK/STAND ON BICYCLE PATH,498,RROV,150,300,0,Paid,3/16/2016 21:14,VIOL,N,TRUE,1,41.9208438,-87.6488955
-87.6392349,41.8680792,154,2/18/2016 11:05,1151 S CANAL,410S645,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,498,VOLK,150,300,366,Notice,2/25/2016 3:21,SEIZ,N,TRUE,4,41.8680792,-87.6392349
-87.6567827,41.9648867,155,2/12/2016 9:24,4545 N BROADWAY,E695451,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,19,DODG,150,300,0,Paid,2/27/2016 10:03,VIOL,N,TRUE,8,41.9648867,-87.6567827
-87.6549995,41.7929182,156,2/13/2016 10:32,5528 S RACINE,E352535,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,7,CHEV,150,300,366,Notice,2/25/2016 1:55,SEIZ,N,TRUE,1,41.7929182,-87.6549995
-87.761422,41.879954,157,2/12/2016 17:48,5431 W MADISON ST,E822100,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,DODG,150,300,0,Dismissed,6/29/2016 16:13,DETR,Y,TRUE,4,41.879954,-87.761422
-87.7703689,41.8882083,158,2/10/2016 17:30,5808 W LAKE,9579191,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,FORD,150,300,0,Paid,3/18/2016 21:17,VIOL,N,TRUE,1,41.8882083,-87.7703689
-87.7292961,41.8803629,159,2/16/2016 14:36,4129 W MADISON,Z794771,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,INFI,150,300,366,Notice,2/25/2016 2:02,FINL,N,TRUE,8,41.8803629,-87.7292961
-87.7045641,41.7788278,160,2/11/2016 17:30,3237 W 63RD ST,Z518556,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,8,JEEP,150,300,0,Dismissed,4/1/2016 16:56,VIOL,Y,TRUE,1,41.7788278,-87.7045641
-87.6294377,41.8824623,161,2/19/2016 9:47,12 N DEARBORN ST,V433812,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,NISS,150,300,0,Dismissed,4/25/2016 9:08,VIOL,Y,TRUE,3,41.8824623,-87.6294377
-87.6536788,41.9182819,162,2/19/2016 13:29,1002 W ARMITAGE AV,AUNTIES,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,0,Paid,3/6/2016 18:16,VIOL,N,TRUE,1,41.9182819,-87.6536788
-87.6486127,41.9213206,163,2/19/2016 14:21,2144 N HALSTED ST,V988483,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,0,Paid,3/2/2017 17:26,SEIZ,N,TRUE,1,41.9213206,-87.6486127
-87.6468888,41.918194,164,2/19/2016 14:43,719 W ARMITAGE,Z770982,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Paid,4/28/2016 8:16,VIOL,N,TRUE,1,41.918194,-87.6468888
-87.6553326,41.9625342,165,2/19/2016 14:18,4427 N BROADWAY ST,S469450,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,3/3/2016 21:22,VIOL,N,TRUE,2,41.9625342,-87.6553326
-87.6392988,41.8697469,166,2/20/2016 16:22,1001 S CANAL,L411739,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,LEXU,150,300,0,Paid,3/25/2016 13:55,VIOL,N,TRUE,4,41.8697469,-87.6392988
-87.7464171,41.8820598,167,2/19/2016 15:55,4826 W WASHINGTON,Y982441,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,TOYT,150,300,366,Notice,2/23/2016 21:05,SEIZ,N,TRUE,1,41.8820598,-87.7464171
-87.6440252,41.8777969,168,2/23/2016 10:24,306 S DESPLAINES ST,V902221,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,7/25/2016 13:11,DETR,N,TRUE,3,41.8777969,-87.6440252
-87.6440266,41.8778608,169,2/23/2016 10:25,304 S DESPLAINES ST,Z662344,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,OLDS,150,300,0,Paid,2/25/2016 8:35,,N,TRUE,3,41.8778608,-87.6440266
-87.628629,41.890641,170,2/23/2016 10:20,13 W ILLINOIS,P850844,IL,APP,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,0,Paid,3/10/2016 21:19,,N,TRUE,1,41.890641,-87.628629
-87.7458335,41.8867076,171,2/21/2016 3:33,4806 W LAKE,G552823,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,192,LEXU,150,300,0,Paid,4/11/2016 15:29,DETR,N,TRUE,1,41.8867076,-87.7458335
-87.629532,41.8745315,172,2/24/2016 8:20,51 W HARRISON,465327ST,IL,TRS,940060,PARK/STAND ON BICYCLE PATH,498,TRAL,150,300,150,Define,2/25/2016 21:07,,N,TRUE,1,41.8745315,-87.629532
-87.7497335,41.8820298,173,2/23/2016 21:00,4948 W WASHINGTON,659S646,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,15,FORD,150,300,366,Notice,3/3/2016 1:03,FINL,N,TRUE,1,41.8820298,-87.7497335
-87.746194,41.881429,174,2/23/2016 21:16,4821 W WASHINGTON,R421364,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,CHEV,150,300,0,Dismissed,5/6/2016 10:04,VIOL,Y,TRUE,1,41.881429,-87.746194
-87.6294426,41.8827328,175,2/17/2016 15:34,34 N DEARBORN,Z592511,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,MITS,150,300,0,Paid,3/12/2016 9:46,VIOL,N,TRUE,1,41.8827328,-87.6294426
-87.6288737,41.8920559,176,2/25/2016 7:43,16 W GRAND AVE,4775MZ,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,KENW,150,300,0,Paid,6/10/2016 21:23,DETR,N,TRUE,2,41.8920559,-87.6288737
-87.6504666,41.9393121,177,2/24/2016 19:14,3164 N CLARK ST,K796075,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,HYUN,150,300,0,Paid,9/6/2016 11:01,FINL,Y,TRUE,1,41.9393121,-87.6504666
-87.6491351,41.9257223,178,2/25/2016 8:10,2411 N LINCOLN,10083MT,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,KENW,150,300,366,Notice,7/20/2016 23:27,SEIZ,N,TRUE,1,41.9257223,-87.6491351
-87.6567827,41.9648867,179,2/24/2016 12:26,4545 N BROADWAY,E268568,IA,PAS,940060,PARK/STAND ON BICYCLE PATH,19,DODG,150,300,150,Define,2/29/2016 21:05,,N,TRUE,8,41.9648867,-87.6567827
-87.6860776,42.0050958,180,2/26/2016 8:08,2203 W PRATT BLVD,2348TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,4/15/2016 10:02,VIOL,N,TRUE,1,42.0050958,-87.6860776
-87.6271945,41.874384,181,2/25/2016 18:00,21 E HARRISON ST,E915677,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,HYUN,150,300,0,Paid,5/13/2016 21:03,FINL,N,TRUE,2,41.874384,-87.6271945
-87.6292131,41.8758118,182,2/25/2016 17:04,458 S DEARBORN,N212343,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,JEEP,150,300,0,Paid,2/20/2017 10:48,FINL,N,TRUE,1,41.8758118,-87.6292131
-87.650606,41.8830892,183,2/25/2016 11:27,921 W WASHINGTON,8459326,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,211,BMW,150,300,0,Paid,3/11/2016 17:51,VIOL,N,TRUE,1,41.8830892,-87.650606
-87.6253045,41.8871782,184,2/29/2016 6:03,0 S MAC CHESNEY COURT,COCDOF,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,ROL,150,300,0,Dismissed,3/1/2016 21:10,,N,TRUE,8,41.8871782,-87.6253045
-87.6881665,41.9687689,185,3/1/2016 7:59,2338 W LAWRENCE AVE,23039Q,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,3/24/2016 13:34,VIOL,N,TRUE,1,41.9687689,-87.6881665
-87.6503239,41.9183467,186,3/1/2016 13:22,846 W ARMITAGE,L185358,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,0,Dismissed,4/18/2016 11:16,VIOL,Y,TRUE,1,41.9183467,-87.6503239
-87.6353613,41.8834026,187,2/29/2016 13:18,107 N FRANKLIN ST,S233120,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,366,Notice,4/26/2016 14:20,FINL,Y,TRUE,1,41.8834026,-87.6353613
-87.6555888,41.9625008,188,3/1/2016 18:53,4429 N BROADWAY ST,Z259436,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,0,Paid,6/6/2016 13:18,DETR,Y,TRUE,1,41.9625008,-87.6555888
-87.6579415,41.9666725,189,3/1/2016 19:04,4643 N BROADWAY,Y812958,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,6/20/2016 6:50,DETR,N,TRUE,1,41.9666725,-87.6579415
-87.6271348,41.8545766,190,2/26/2016 21:21,2031 S STATE ST,Z226737,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,HOND,150,300,0,Paid,3/3/2016 21:24,,N,TRUE,2,41.8545766,-87.6271348
-87.7606929,41.8805324,191,2/28/2016 13:27,5412 W MADISON ST,E716319,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,CHEV,150,300,300,Notice,5/3/2016 9:13,SEIZ,Y,TRUE,1,41.8805324,-87.7606929
-87.6285842,41.8829813,192,3/2/2016 7:35,15 W WASHINGTON STREET,C524721,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,GMC,150,300,0,Paid,3/29/2016 21:25,VIOL,N,TRUE,14,41.8829813,-87.6285842
-87.6550512,41.7927691,193,3/2/2016 6:57,5532 S RACINE,E352535,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,4/25/2016 9:09,SEIZ,Y,TRUE,1,41.7927691,-87.6550512
-87.7272288,41.8803754,194,3/2/2016 13:36,4041 W MADISON ST,Z894369,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Dismissed,4/27/2016 16:44,VIOL,Y,TRUE,1,41.8803754,-87.7272288
-87.6441798,41.8837314,195,3/2/2016 12:43,124 N DESPLAINES ST,537S005,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,366,Notice,3/10/2016 2:07,FINL,N,TRUE,1,41.8837314,-87.6441798
-87.6660016,41.8736542,196,3/2/2016 11:04,623 W HARRISON,P496434,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,0,Paid,3/24/2016 20:06,VIOL,N,TRUE,1,41.8736542,-87.6660016
-87.650606,41.8830892,197,3/2/2016 12:41,921 W WASHINGTON BLVD,E194299,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Paid,5/24/2016 15:22,DETR,Y,TRUE,1,41.8830892,-87.650606
-87.5906744,41.8024198,198,3/2/2016 12:08,1428 S KENWOOD,N777681,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,3/31/2016 9:19,VIOL,N,TRUE,1,41.8024198,-87.5906744
-87.6537385,41.9178921,199,3/2/2016 14:20,1007 W ARMITAGE,DL4714CU,IL,DLC,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,0,Paid,6/2/2016 11:42,DETR,N,TRUE,2,41.9178921,-87.6537385
-87.6538694,41.9178887,200,3/2/2016 14:23,1009 W ARMITAGE,P655059,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Paid,3/18/2016 21:17,VIOL,N,TRUE,1,41.9178887,-87.6538694
-87.6343117,41.908055,201,2/24/2016 16:42,1411 N WELLS,E133066,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,HOND,150,300,0,Paid,8/2/2016 12:38,SEIZ,N,TRUE,1,41.908055,-87.6343117
-87.657241,41.9178152,202,3/3/2016 7:03,1147 W ARMITAGE,A820389,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,5/10/2016 22:16,DETR,N,TRUE,1,41.9178152,-87.657241
-87.6391743,41.9244458,203,3/3/2016 15:50,2319 N CLARK ST,T886825,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,ACUR,150,300,0,Paid,4/3/2016 12:28,VIOL,N,TRUE,1,41.9244458,-87.6391743
-87.630245,41.8815962,204,3/4/2016 12:52,10 S DEARBORN ST,E234427,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,366,Notice,3/10/2016 2:39,SEIZ,N,TRUE,2,41.8815962,-87.630245
-87.6553259,41.9624364,205,3/3/2016 18:31,4425 N BROADWAY,DHN450,IA,PAS,940060,PARK/STAND ON BICYCLE PATH,502,HYUN,150,300,0,Paid,3/8/2016 21:24,,N,TRUE,2,41.9624364,-87.6553259
-87.6675738,41.9694803,206,3/4/2016 19:44,4851 N CLARK ST,778ATG,IN,PAS,940060,PARK/STAND ON BICYCLE PATH,502,JEEP,150,300,0,Paid,3/28/2016 17:59,VIOL,N,TRUE,1,41.9694803,-87.6675738
-87.6659202,41.873764,207,3/4/2016 11:01,625 W HARRISON,DCP1784,MI,PAS,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,366,Notice,3/23/2016 23:05,SEIZ,N,TRUE,2,41.873764,-87.6659202
-87.6674193,41.9039656,208,3/3/2016 18:29,1220 N MILWAUKEE AV,ESH8148,NY,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,150,Define,3/8/2016 21:08,,N,TRUE,2,41.9039656,-87.6674193
-87.6295579,41.888815,209,3/6/2016 13:06,353 N DEARBORN,SLQ918,IN,PAS,940060,PARK/STAND ON BICYCLE PATH,18,OLDS,150,300,150,Define,3/9/2016 21:06,,N,TRUE,5,41.888815,-87.6295579
-87.7290051,41.8803626,210,3/1/2016 11:10,4121 W MADISON,E357752,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,GMC,150,300,366,Notice,3/16/2016 23:30,DLS,N,TRUE,7,41.8803626,-87.7290051
-87.639792,41.8831872,211,3/8/2016 10:41,355 W WASHINGTON BLVD,Y760986,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,3/17/2016 4:06,SEIZ,N,TRUE,1,41.8831872,-87.639792
-87.6353392,41.8828703,212,3/8/2016 8:11,35 N FRANKLIN ST,18288L,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,0,Paid,3/30/2016 9:19,VIOL,N,TRUE,1,41.8828703,-87.6353392
-87.6715889,41.9035157,213,3/8/2016 19:15,1738 W DIVISION ST,V876214,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,0,Paid,7/19/2016 23:08,FINL,N,TRUE,1,41.9035157,-87.6715889
-87.6392349,41.8680792,214,3/4/2016 4:26,1151 S CANAL,V433234,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,CHEV,150,300,0,Paid,4/7/2016 10:06,VIOL,N,TRUE,4,41.8680792,-87.6392349
-87.6393206,41.8703883,215,3/5/2016 14:00,922 S CANAL,7274082,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,LEXU,150,300,0,Paid,3/10/2016 21:29,,N,TRUE,1,41.8703883,-87.6393206
-87.7613892,41.8799992,216,3/5/2016 16:30,5433 W MADISON,E652673,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,FORD,150,300,0,Paid,2/2/2017 11:41,SEIZ,N,TRUE,1,41.8799992,-87.7613892
-87.671708,41.867144,217,3/3/2016 11:13,1806 W ROOSEVELT,Z112152,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,TOYT,150,300,0,Paid,3/20/2016 22:28,VIOL,N,TRUE,1,41.867144,-87.671708
-87.7596311,41.8801069,218,3/3/2016 19:05,5353 W MADISON,E577774,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,VOLK,150,300,0,Paid,6/28/2016 21:23,DETR,Y,TRUE,3,41.8801069,-87.7596311
-87.760002,41.879973,219,3/3/2016 18:05,5361 W MADISON,DL251BW,IL,DLC,940060,PARK/STAND ON BICYCLE PATH,15,CHEV,150,300,0,Paid,5/23/2016 21:27,DETR,N,TRUE,1,41.879973,-87.760002
-87.7590561,41.8803267,220,3/3/2016 18:09,5335 W MADISON,632S448,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,CHEV,150,300,366,Notice,3/17/2016 0:12,FINL,N,TRUE,1,41.8803267,-87.7590561
