X,Y,Service Request No,Description,Type Code,Created Date,Location,Address,Latitude,Longitude
-87.6568441,41.8977606,17-03582361,"- Thursday - 6:00 AM - 06/01/2017: As usual, a red mini-van parked partially blocking the bike lane.",Vehicle Parked in a Bike Lane,1-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.7339022,41.9635409,17-03582429,"- Tuesday - 4:30 PM - Vehicles standing in the bike lane waiting for car wash (they are also in the car lane, forcing southbound traffic left, making northbound traffic have to drift into the northbound bike lane.",Vehicle Parked in a Bike Lane,1-Jun-17,4554 N ELSTON AVE,"4554 N ELSTON AVE , Chicago, IL",41.9635409,-87.7339022
-87.7314989,41.9618372,17-03586491,- Wednesday - 8:00 AM - Cars waiting for car wash lined up in bike lane,Vehicle Parked in a Bike Lane,1-Jun-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.7212488,41.9547695,17-03590165,- Tuesday - 4:30 PM - 05/30/2017: Snap-On Tool truck using bike lane as a delivery zone.,Vehicle Parked in a Bike Lane,1-Jun-17,4060 N ELSTON AVE,"4060 N ELSTON AVE , Chicago, IL",41.9547695,-87.7212488
-87.6337758,41.8794756,17-03595118,- Thursday - 8:22 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170601_082257s.jpg,Vehicle Parked in a Bike Lane,1-Jun-17,150 S WELLS ST,"150 S WELLS ST , Chicago, IL",41.8794756,-87.6337758
-87.6353041,41.8863762,17-03595175,- Thursday - 5:06 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170601_170611s.jpg,Vehicle Parked in a Bike Lane,1-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6459347,41.8472503,17-03599063,#NAME?,Vehicle Parked in a Bike Lane,1-Jun-17,2477 S ARCHER AVE,"2477 S ARCHER AVE , Chicago, IL",41.8472503,-87.6459347
-87.6478197,41.8913263,17-03603756,- Thursday - 7:15 PM - Semi trailer delivering for 7-11,Vehicle Parked in a Bike Lane,1-Jun-17,504 N MILWAUKEE AVE,"504 N MILWAUKEE AVE , Chicago, IL",41.8913263,-87.6478197
-87.6469594,41.8905208,17-03603834,#NAME?,Vehicle Parked in a Bike Lane,1-Jun-17,478 N MILWAUKEE AVE,"478 N MILWAUKEE AVE , Chicago, IL",41.8905208,-87.6469594
-87.6724245,41.8672328,17-03608186,- Friday - 7:15 AM - 06/02/2017 - same old crap: https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,2-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6748464,41.9232045,17-03608665,"- Thursday - 4:30 PM - 06/01/2017: Multiple vehicles, on both sides of Elston, parked in the bike lane.",Vehicle Parked in a Bike Lane,2-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6568441,41.8977606,17-03608722,"- Friday - 5:50 AM - 06/02/2017: Same old, same old - red mini-van parked partially blocking the bike lane - narrowing the space between the bollard.",Vehicle Parked in a Bike Lane,2-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.7314989,41.9618372,17-03610484,#NAME?,Vehicle Parked in a Bike Lane,2-Jun-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.6380927,41.8891037,17-03644423,#NAME?,Vehicle Parked in a Bike Lane,3-Jun-17,421 W KINZIE ST,"421 W KINZIE ST , Chicago, IL",41.8891037,-87.6380927
-87.6360246,41.8891437,17-03644495,#NAME?,Vehicle Parked in a Bike Lane,3-Jun-17,301 W KINZIE ST,"301 W KINZIE ST , Chicago, IL",41.8891437,-87.6360246
-87.7068598,41.9830805,17-03669137,"Sunday - 9:00 AM TO 6:00 P.M. FOR BASEBALL GAMES TEE BALL, LITTLE LEAGUE TO PONY, CHILD, - PARENTS DO THIS ON SUNDAY ONLY",Vehicle Parked in a Bike Lane,4-Jun-17,3100 W BRYN MAWR AVE,"3100 W BRYN MAWR AVE , Chicago, IL",41.9830805,-87.7068598
-87.6568441,41.8977606,17-03682507,- Monday - 6:00 AM - red min-van (as usual) parked partially blocking the bike lane.,Vehicle Parked in a Bike Lane,5-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6946025,41.9463317,17-03686534,#NAME?,Vehicle Parked in a Bike Lane,5-Jun-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.670637,41.8663982,17-03695918,#NAME?,Vehicle Parked in a Bike Lane,5-Jun-17,1747 W ROOSEVELT RD,"1747 W ROOSEVELT RD , Chicago, IL",41.8663982,-87.670637
-87.7314989,41.9618372,17-03697992,#NAME?,Vehicle Parked in a Bike Lane,5-Jun-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.6337657,41.8784233,17-03700840,- Monday - 8:19 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170605_081922s.jpg,Vehicle Parked in a Bike Lane,5-Jun-17,260 S WELLS ST,"260 S WELLS ST , Chicago, IL",41.8784233,-87.6337657
-87.6748464,41.9232045,17-03720265,- Tuesday - 6:00 AM - Budget rental trucks parked in the bike lane (both sides of Elston),Vehicle Parked in a Bike Lane,6-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6748464,41.9232045,17-03720394,#NAME?,Vehicle Parked in a Bike Lane,6-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6568441,41.8977606,17-03720397,#NAME?,Vehicle Parked in a Bike Lane,6-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.7340172,41.9636074,17-03720542,"- Monday - 4:45 PM - Numerous vehicles standing in the bike lane waiting for the car wash, creates dangerous situation for all traffic due to narrowing of the travel lanes (of which the bike lane is one).",Vehicle Parked in a Bike Lane,6-Jun-17,4558 N ELSTON AVE,"4558 N ELSTON AVE , Chicago, IL",41.9636074,-87.7340172
-87.7330991,41.9629291,17-03720657,#NAME?,Vehicle Parked in a Bike Lane,6-Jun-17,4536 N ELSTON AVE,"4536 N ELSTON AVE , Chicago, IL",41.9629291,-87.7330991
-87.7274225,41.9591414,17-03720821,#NAME?,Vehicle Parked in a Bike Lane,6-Jun-17,4324 N ELSTON AVE,"4324 N ELSTON AVE , Chicago, IL",41.9591414,-87.7274225
-87.6946025,41.9463317,17-03729115,#NAME?,Vehicle Parked in a Bike Lane,6-Jun-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.6747233,41.9231014,17-03737207,#NAME?,Vehicle Parked in a Bike Lane,6-Jun-17,2294 N ELSTON AVE,"2294 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6353842,41.8845957,17-03738421,- Tuesday - 4:10 PM - https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,6-Jun-17,151 N FRANKLIN ST,"151 N FRANKLIN ST , Chicago, IL",41.8845957,-87.6353842
-87.6748464,41.9232045,17-03753951,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6748464,41.9232045,17-03753958,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6568441,41.8977606,17-03754029,"- Wednesday - 6:00 AM - red mini-van, as usual, partially blocking the bike lane",Vehicle Parked in a Bike Lane,7-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6912322,41.9348323,17-03754032,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,2933 N ELSTON AVE,"2933 N ELSTON AVE , Chicago, IL",41.9348323,-87.6912322
-87.7340172,41.9636074,17-03754118,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,4558 N ELSTON AVE,"4558 N ELSTON AVE , Chicago, IL",41.9636074,-87.7340172
-87.7330991,41.9629291,17-03754124,- Tuesday - 4:45 PM - Several Dispatch taxis parked in the bike lane (not an unusual situation).,Vehicle Parked in a Bike Lane,7-Jun-17,4536 N ELSTON AVE,"4536 N ELSTON AVE , Chicago, IL",41.9629291,-87.7330991
-87.6666933,41.8809004,17-03760096,- Sunday - 11:00 AM,Vehicle Parked in a Bike Lane,7-Jun-17,1600 W OGDEN AVE,"1600 W OGDEN AVE , Chicago, IL",41.8809004,-87.6666933
-87.6746556,41.8778118,17-03761933,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,1900 W JACKSON BLVD,"1900 W JACKSON BLVD , Chicago, IL",41.8778118,-87.6746556
-87.6350389,41.8796828,17-03770117,- Wednesday - 4:07 PM - https://u29277495.dl.dropboxusercontent.com/u/29277495/Cycling/20170607_160707s.jpg,Vehicle Parked in a Bike Lane,7-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6350389,41.8796828,17-03770344,- Wednesday - 4:07 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170607_160714s.jpg,Vehicle Parked in a Bike Lane,7-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6353041,41.8863762,17-03770349,- Wednesday - 4:11 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170607_161103s.jpg,Vehicle Parked in a Bike Lane,7-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6353041,41.8863762,17-03770419,- Wednesday - 4:11 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170607_161104s.jpg,Vehicle Parked in a Bike Lane,7-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.662574,41.89586,17-03771931,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,750 N NOBLE ST,"750 N NOBLE ST , Chicago, IL",41.89586,-87.662574
-87.6675559,41.8801672,17-03774702,#NAME?,Vehicle Parked in a Bike Lane,7-Jun-17,1634 W OGDEN AVE,"1634 W OGDEN AVE , Chicago, IL",41.8801672,-87.6675559
-87.6568441,41.8977606,17-03785368,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6759702,41.9241431,17-03785375,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,2337 N ELSTON AVE,"2337 N ELSTON AVE , Chicago, IL",41.9241431,-87.6759702
-87.6748464,41.9232045,17-03785397,"- Thursday - 6:00 AM - Budget Rental Truck (surprise, surprise) blocking bike lane on both sides of the street.",Vehicle Parked in a Bike Lane,8-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.7340172,41.9636074,17-03785401,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,4558 N ELSTON AVE,"4558 N ELSTON AVE , Chicago, IL",41.9636074,-87.7340172
-87.6724245,41.8672328,17-03785815,- Thursday - 7:25 AM - Vehicle standing in bike lane for 5-10 minutes (https://XXXXXXXXX.XXX),Vehicle Parked in a Bike Lane,8-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6298721,41.88606,17-03786750,"- Wednesday - 7:06 AM - truck parked inside bollards right next to ""no stopping or standing"" sign",Vehicle Parked in a Bike Lane,8-Jun-17,200 N DEARBORN ST,"200 N DEARBORN ST , Chicago, IL",41.88606,-87.6298721
-87.6809075,41.9265348,17-03787033,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,2500 N ELSTON AVE,"2500 N ELSTON AVE , Chicago, IL",41.9265348,-87.6809075
-87.6345606,41.8893689,17-03794815,- Thursday - 1:10 AM - LIVERY DRIVER PLATE 9700LY,Vehicle Parked in a Bike Lane,8-Jun-17,210 W KINZIE ST,"210 W KINZIE ST , Chicago, IL",41.8893689,-87.6345606
-87.6741975,41.9226125,17-03798970,"- Monday,Tuesday,Wednesday,Thursday,Friday - 3:55 PM - Vacant lot on W side of street just N of 2260.",Vehicle Parked in a Bike Lane,8-Jun-17,2260 N ELSTON AVE,"2260 N ELSTON AVE , Chicago, IL",41.9226125,-87.6741975
-87.6471947,41.8907666,17-03799066,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,488 N MILWAUKEE AVE,"488 N MILWAUKEE AVE , Chicago, IL",41.8907666,-87.6471947
-87.6622918,41.9105338,17-03799067,"- ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 3:00 PM - Stanley's produce parking overflow",Vehicle Parked in a Bike Lane,8-Jun-17,1580 N ELSTON AVE,"1580 N ELSTON AVE , Chicago, IL",41.9105338,-87.6622918
-87.6471947,41.8907666,17-03799072,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,488 N MILWAUKEE AVE,"488 N MILWAUKEE AVE , Chicago, IL",41.8907666,-87.6471947
-87.6337758,41.8794756,17-03800194,- Thursday - 8:24 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170608_082437s.jpg,Vehicle Parked in a Bike Lane,8-Jun-17,150 S WELLS ST,"150 S WELLS ST , Chicago, IL",41.8794756,-87.6337758
-87.6350389,41.8796828,17-03800239,- Thursday - 4:46 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170608_164602s.jpg,Vehicle Parked in a Bike Lane,8-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6670476,41.8805925,17-03803401,#NAME?,Vehicle Parked in a Bike Lane,8-Jun-17,1614 W OGDEN AVE,"1614 W OGDEN AVE , Chicago, IL",41.8805925,-87.6670476
-87.6568441,41.8977606,17-03810616,"- Friday - 6:10 AM - Surprise, surprise - not! Red mini-van parked partially blocking the bike lane (creating a narrow space between the front of the vehicle and the bollards).",Vehicle Parked in a Bike Lane,9-Jun-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6748464,41.9232045,17-03810620,#NAME?,Vehicle Parked in a Bike Lane,9-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.7340172,41.9636074,17-03810670,"- Thursday - 4:15 PM - Numerous vehicles standing in the bike lane waiting for car wash; forces inbound traffic to the left, outbound traffic to the right and then forced to drive in bike lane (and of course, cagers don't look for cyclists using the lane ",Vehicle Parked in a Bike Lane,9-Jun-17,4558 N ELSTON AVE,"4558 N ELSTON AVE , Chicago, IL",41.9636074,-87.7340172
-87.7314989,41.9618372,17-03810713,- Thursday - 4:45 PM - Numerous vehicles standing in bike lane waiting for car wash - creating a dangerous situation like that noted for 4558 N. Elston car wash.,Vehicle Parked in a Bike Lane,9-Jun-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.7330991,41.9629291,17-03810766,- Thursday - 4:45 PM - Dispatch Taxi using bike lane for parking - creating a dangerous situation like that noted for 4558 N. Elston car wash.,Vehicle Parked in a Bike Lane,9-Jun-17,4536 N ELSTON AVE,"4536 N ELSTON AVE , Chicago, IL",41.9629291,-87.7330991
-87.7272126,41.959032,17-03810768,#NAME?,Vehicle Parked in a Bike Lane,9-Jun-17,4316 N ELSTON AVE,"4316 N ELSTON AVE , Chicago, IL",41.959032,-87.7272126
-87.6599096,41.9059083,17-03810825,"- Monday,Friday - 6:00 AM - Private security vehicle parked in the protected bike lane",Vehicle Parked in a Bike Lane,9-Jun-17,1308 N ELSTON AVE,"1308 N ELSTON AVE , Chicago, IL",41.9059083,-87.6599096
-87.6362844,41.8572703,17-03819694,"- Friday - 8:00 AM - this happens every day in the morning and at night, during rush hour",Vehicle Parked in a Bike Lane,9-Jun-17,333 W 18TH ST,"333 W 18TH ST , Chicago, IL",41.8572703,-87.6362844
-87.6727127,41.9217554,17-03822426,"- Monday,Tuesday,Wednesday,Thursday,Friday,Saturday - 09:00 AM - Budget rentals, working on trucks in street, and oversized parking trailers and vehicles in bike lanes",Vehicle Parked in a Bike Lane,9-Jun-17,2215 N ELSTON AVE,"2215 N ELSTON AVE , Chicago, IL",41.9217554,-87.6727127
-87.7314989,41.9618372,17-03824751,#NAME?,Vehicle Parked in a Bike Lane,9-Jun-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.6268109,41.8743981,17-03825344,Friday - 5:55 PM,Vehicle Parked in a Bike Lane,9-Jun-17,50 E HARRISON ST,"50 E HARRISON ST , Chicago, IL",41.8743981,-87.6268109
-87.6349612,41.8823042,17-03825929,- Friday - 4:04 PM - https://XXXXXXXXXX.XXX https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,9-Jun-17,1 N FRANKLIN ST,"1 N FRANKLIN ST , Chicago, IL",41.8823042,-87.6349612
-87.6351705,41.8853972,17-03826139,- Friday - 4:08 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170609_160805s.jpg,Vehicle Parked in a Bike Lane,9-Jun-17,185 N FRANKLIN ST,"185 N FRANKLIN ST , Chicago, IL",41.8853972,-87.6351705
-87.6353041,41.8863762,17-03826241,- Friday - 4:08 PM - https://XXXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,9-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6476308,41.8911996,17-03835577,- Friday - 9:00 PM - Delivery truck for 7-11,Vehicle Parked in a Bike Lane,9-Jun-17,500 N MILWAUKEE AVE,"500 N MILWAUKEE AVE , Chicago, IL",41.8911996,-87.6476308
-87.6444647,41.8890536,17-03865811,"ON MILWAUKEE, NORTH OF KINZIE - Sunday - 3:57 PM",Vehicle Parked in a Bike Lane,11-Jun-17,642 W KINZIE ST,"642 W KINZIE ST , Chicago, IL",41.8890536,-87.6444647
-87.7309545,41.9620044,17-03865916,- Saturday - 11:00 AM - It's more or less throughout the day on weekends. Just because it's a car wash doesn't mean they're allowed to block the bike lane and I should nearly be killed when passing it on a bike.,Vehicle Parked in a Bike Lane,11-Jun-17,4453 N ELSTON AVE,"4453 N ELSTON AVE , Chicago, IL",41.9620044,-87.7309545
-87.6748464,41.9232045,17-03876284,"- Monday - 6:00 AM - Inbound - Budget Rental truck partially blocking bike lane and sidewalk; Outbound - 2 Budget Rental trucks completely blocking sidewalk.",Vehicle Parked in a Bike Lane,12-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6741975,41.9226125,17-03877344,#NAME?,Vehicle Parked in a Bike Lane,12-Jun-17,2260 N ELSTON AVE,"2260 N ELSTON AVE , Chicago, IL",41.9226125,-87.6741975
-87.6337657,41.8784233,17-03889839,- Monday - 8:15 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170612_081555s.jpg,Vehicle Parked in a Bike Lane,12-Jun-17,260 S WELLS ST,"260 S WELLS ST , Chicago, IL",41.8784233,-87.6337657
-87.6670476,41.8805925,17-03889847,- Sunday - 4:00 PM,Vehicle Parked in a Bike Lane,12-Jun-17,1614 W OGDEN AVE,"1614 W OGDEN AVE , Chicago, IL",41.8805925,-87.6670476
-87.6389792,41.8740424,17-03889902,- Monday - 3:08 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170612_150816s.jpg,Vehicle Parked in a Bike Lane,12-Jun-17,433 W HARRISON ST,"433 W HARRISON ST , Chicago, IL",41.8740424,-87.6389792
-87.640874,41.9279865,17-03890460,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - Green Dodge Pickup Truck License Plate Number XXXXXXXparks on sidewalk all day long.",Vehicle Parked in a Bike Lane,12-Jun-17,449 W ST JAMES PL,"449 W ST JAMES PL , Chicago, IL",41.9279865,-87.640874
-87.6748464,41.9232045,17-03901182,"- Tuesday - 5:50 AM - Everyday, all the time, at least one vehicle is parked in the bike lane (https://tinyurl.com/061317-Budget-Elston)",Vehicle Parked in a Bike Lane,13-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6599096,41.9059083,17-03901228,- Tuesday - 6:00 AM - https://tinyurl.com/061317-Private-Security,Vehicle Parked in a Bike Lane,13-Jun-17,1308 N ELSTON AVE,"1308 N ELSTON AVE , Chicago, IL",41.9059083,-87.6599096
-87.634644,41.894928,17-03904784,#NAME?,Vehicle Parked in a Bike Lane,13-Jun-17,700 N WELLS ST,"700 N WELLS ST , Chicago, IL",41.894928,-87.634644
-87.6440438,41.8741382,17-03906561,"- ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 12:00 PM",Vehicle Parked in a Bike Lane,13-Jun-17,10 S DESPLAINES ST,"10 S DESPLAINES ST , Chicago, IL",41.8741382,-87.6440438
-87.6353041,41.8863762,17-03913227,- Tuesday - 4:09 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170613_160951s.jpg,Vehicle Parked in a Bike Lane,13-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6353041,41.8863762,17-03913283,- Tuesday - 4:10 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170613_161008s.jpg,Vehicle Parked in a Bike Lane,13-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6741975,41.9226125,17-03914286,- Tuesday - 5:00 PM - Budget vehicle parked in bike lane,Vehicle Parked in a Bike Lane,13-Jun-17,2260 N ELSTON AVE,"2260 N ELSTON AVE , Chicago, IL",41.9226125,-87.6741975
-87.6748413,41.9229261,17-03915393,"- ,Tuesday - 5:30 PM - Budget rental trucks parked in bike lane.",Vehicle Parked in a Bike Lane,13-Jun-17,2290 N ELSTON AVE,"2290 N ELSTON AVE , Chicago, IL",41.9229261,-87.6748413
-87.6747233,41.9231014,17-03926925,"- Wednesday - 5:50 AM - Not surprised; happens all the time - https://tinyurl.com/061417-Budget-Elston on 06/17/2017",Vehicle Parked in a Bike Lane,14-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.670637,41.8663982,17-03928003,- Wednesday - 7:15 AM - 06/14/2017: https://tinyurl.com/061417-UIC-IJR,Vehicle Parked in a Bike Lane,14-Jun-17,1747 W ROOSEVELT RD,"1747 W ROOSEVELT RD , Chicago, IL",41.8663982,-87.670637
-87.670637,41.8663982,17-03938486,#NAME?,Vehicle Parked in a Bike Lane,14-Jun-17,1747 W ROOSEVELT RD,"1747 W ROOSEVELT RD , Chicago, IL",41.8663982,-87.670637
-87.6353041,41.8863762,17-03940478,- Wednesday - 5:09 PM - https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,14-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6353041,41.8863762,17-03940506,- Wednesday - 4:09 PM - https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,14-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.767602,41.9749765,17-03949720,#NAME?,Vehicle Parked in a Bike Lane,15-Jun-17,5230 N MILWAUKEE AVE,"5230 N MILWAUKEE AVE , Chicago, IL",41.9749765,-87.767602
-87.6468024,41.8635553,17-03959992,#NAME?,Vehicle Parked in a Bike Lane,15-Jun-17,1400 S HALSTED ST,"1400 S HALSTED ST , Chicago, IL",41.8635553,-87.6468024
-87.6431369,41.87404,17-03960002,- Thursday - 10:30 AM - 3 cars parked in bike lane,Vehicle Parked in a Bike Lane,15-Jun-17,601 W HARRISON ST,"601 W HARRISON ST , Chicago, IL",41.87404,-87.6431369
-87.6733023,41.9226456,17-03962671,- Thursday - 4:00 PM - Budget truck parked in bike lane,Vehicle Parked in a Bike Lane,15-Jun-17,2241 N ELSTON AVE,"2241 N ELSTON AVE , Chicago, IL",41.9226456,-87.6733023
-87.6350389,41.8796828,17-03963436,- Thursday - 4:29 PM - https://XXXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,15-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6350389,41.8796828,17-03963486,- Thursday - 4:30 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170615_163021s.jpg,Vehicle Parked in a Bike Lane,15-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6350572,41.8815453,17-03963535,- Thursday - 4:31 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170615_163146s.jpg,Vehicle Parked in a Bike Lane,15-Jun-17,1 S FRANKLIN ST,"1 S FRANKLIN ST , Chicago, IL",41.8815453,-87.6350572
-87.6748464,41.9232045,17-03964320,- Thursday - 4:30 PM - Numerous vehicles in the bike lane: 06/15/2017 https://tinyurl.com/061517-2300-N-Elston,Vehicle Parked in a Bike Lane,15-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6704774,41.9202627,17-03964396,- Thursday - 4:25 PM - 06/15/2017 - Uber driver standing in bike lane (https://tinyurl.com/061517-2133-N-Elston-Uber),Vehicle Parked in a Bike Lane,15-Jun-17,2133 N ELSTON AVE,"2133 N ELSTON AVE , Chicago, IL",41.9202627,-87.6704774
-87.6747233,41.9231014,17-03964483,- Thursday - 4:25 PM - Budget rental truck (as usual) and another vehicle parked in the bike lane - 06/15/2017 https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,15-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6632811,41.8850341,17-03964555,#NAME?,Vehicle Parked in a Bike Lane,15-Jun-17,168 N OGDEN AVE,"168 N OGDEN AVE , Chicago, IL",41.8850341,-87.6632811
-87.6431369,41.87404,17-03966950,- Thursday - 8:00 PM - NINE cars parked in the bike lane,Vehicle Parked in a Bike Lane,15-Jun-17,601 W HARRISON ST,"601 W HARRISON ST , Chicago, IL",41.87404,-87.6431369
-87.6824929,41.932074,17-03979040,#NAME?,Vehicle Parked in a Bike Lane,16-Jun-17,2655 N ELSTON AVE,"2655 N ELSTON AVE , Chicago, IL",41.932074,-87.6824929
-87.6399959,41.8748657,17-03979609,- Friday - 10:00 AM - At lest 9 cars parked in the Harrison and Canal lanes within a block of this location,Vehicle Parked in a Bike Lane,16-Jun-17,506 W HARRISON ST,"506 W HARRISON ST , Chicago, IL",41.8748657,-87.6399959
-87.6390494,41.8829745,17-03979613,"- Friday - 10:30 AM - 2 shuttle buses, 2 cars, and a delivery truck parked in the Washington bike lane",Vehicle Parked in a Bike Lane,16-Jun-17,409 W WASHINGTON ST,"409 W WASHINGTON ST , Chicago, IL",41.8829745,-87.6390494
-87.6575109,41.9031756,17-03985447,- Friday - 4:00 PM - Delivery for local bar,Vehicle Parked in a Bike Lane,16-Jun-17,1177 N ELSTON AVE,"1177 N ELSTON AVE , Chicago, IL",41.9031756,-87.6575109
